1.6332664344240189E-10 1.000030153183999 
0.9998977829167199 6.800569032593956E-5 
0.5274326057690286 0.27379609897374907 
0.15239779776916795 0.6096524670242396 
0.21455070508959884 0.5368880287992502 
0.5408994061550518 0.26458563726679724 
0.0065260082046219026 0.9198935095609732 
0.3376407423972504 0.4191730511600062 
0.715763300264923 0.154114038098882 
0.1627002047732119 0.5968583726288385 
0.14270680484134313 0.6225148394316088 
0.1726087725728992 0.5847469511394566 
0.003690691187416495 0.9393405185391972 
0.0016141894085705405 0.9598584752330523 
0.619680230478993 0.21391425496903194 
0.22582563954266377 0.5249687760806017 
0.46252537394568294 0.32043026099439037 
0.19292891448834143 0.5610343841927047 
0.13304294202310096 0.6352858045937475 
0.7435183427606957 0.13787826846720647 
0.5817987796854269 0.2372721244206725 
0.7019251903431546 0.16377467445874908 
0.183380455562536 0.5726616949985421 
0.7294477213297301 0.14615264124633962 
0.010080407968609845 0.9005044012513055 
0.38494353304724893 0.37958296290438126 
0.12385854022832124 0.6481059274061433 
0.017990812045680038 0.865979272127035 
0.7573762809739204 0.1298600451349131 
0.2940480899142949 0.46013298118338375 
0.3969849972502618 0.3700422404681661 
0.8346017776494536 0.08649734532057232 
0.7709475630479671 0.12226867944020364 
0.37287708393911273 0.3895329887233881 
0.013613618306881181 0.8833608589389971 
0.36148471471032106 0.39879313430845603 
0.3257149700261318 0.42992228509769215 
0.30445760996024435 0.44910279790024243 
0.06001625184318016 0.7555174528960187 
0.8483948455941486 0.07896438139469084 
0.05335374856665537 0.7690370280021493 
0.9871556957009705 0.008255144823429017 
0.41020204215697575 0.36204380434010647 
0.11511112178745478 0.660764217456527 
0.3149323071068715 0.43885888859005273 
0.28279363731490986 0.47040363335507923 
0.6056719504213746 0.22183744310150452 
0.8208684916456699 0.09417031680778977 
0.6897434998077157 0.17213276079022546 
0.10747278589423959 0.6722264940260526 
0.022741783074732347 0.849263457602582 
0.09951550860945457 0.6846913212656114 
0.960189554519572 0.020399344771977135 
0.04701820133199236 0.783589820481967 
0.5946934200271996 0.2289090033777413 
0.8088157170603032 0.10068149977529263 
0.8616298361709767 0.0718021855448724 
0.5141228910298635 0.2834614894483684 
0.9727834583571113 0.013712848143732699 
0.909498764074609 0.04672250564295436 
0.2365224348182191 0.5141185728480795 
0.47403559455337774 0.3129325602736492 
0.44811436395870263 0.3316565596863928 
0.9468175836425077 0.027064930933943247 
0.7845184187822534 0.11428692810877511 
0.06740865817147426 0.7412857776848365 
0.9218000813265819 0.03993409433211966 
0.65866388376372 0.19562554880446148 
0.8963845474639971 0.053466918490544385 
0.7955195282275938 0.10810550691050193 
0.9344517414213684 0.033424372899693695 
0.6795475433284763 0.18099782146655383 
0.027054415858350563 0.8355562571508909 
0.48502320735846205 0.3040894123348021 
0.2694326340655355 0.493103594599721 
0.031981225228677135 0.8211998739029233 
0.25442257658816536 0.4973333966747711 
0.09260077325264704 0.6967527348231104 
0.2730615410297922 0.4791966125757551 
0.6371296297335224 0.20854585987852292 
0.43013213938785155 0.3466925619738406 
0.08564064789735593 0.7074075663497257 
0.664915333054561 0.18507049976048082 
0.07909066579251853 0.718799667968616 
0.4204551516753548 0.35283450927557203 
0.0414580468477207 0.7964558582751825 
0.8742637297454124 0.0656533210616005 
0.24642392467706786 0.506694602816018 
0.6490766252598416 0.20742325528479333 
0.8842959673504862 0.059669988315905954 
0.036695837412747595 0.8084717876809184 
0.07286819282325818 0.7300837245601448 
0.49480802660441225 0.296869288315104 
0.44137784541147934 0.3381102711001797 
0.5048517708374602 0.2903801774204013 
0.35020654159412223 0.40823802087802696 
4.6604487991175336E-4 0.9790201233506919 
0.20387077314963695 0.5485224143586086 
0.5544989456042054 0.25538784846953605 
0.5680571246352956 0.24633676897189738 
