7.127111401050712E-14 4.479949389491095E-5 5.817552381604729E-6 3.0797889511876693E-7 3.6174119014469667E-6 2.86114350222694E-6 4.105719208907183E-6 4.899309087604864E-6 2.0646793496601566E-6 1.3733660778266581E-6 1.1103629886135865E-5 4.5236846521519863E-7 6.201187454706849E-6 9.322509224529801E-7 1.2136815671811254E-6 5.636263414333059E-7 4.2074812260543925E-6 8.953575465066648E-7 9.199632275311441E-7 3.5711470153047074E-6 5.396737291575897E-8 2.9097002376538266E-6 5.830452051665916E-7 2.118344138338696E-5 1.5006123785286298E-6 1.421183458110157E-6 4.2557101419794333E-7 1.7536198649660424E-6 1.4744918860402747E-5 5.597243144831203E-6 
0.999999803210293 1.8296397424473975E-7 5.820046951825011E-6 3.623461821362371E-7 3.656515603124081E-6 2.3787811576546092E-6 4.1492589738100815E-6 4.9210672762286266E-6 2.073058674905655E-6 1.373355616850807E-6 2.9620989101386437E-6 2.8722945441699066E-7 6.198866014913407E-6 7.208007298336697E-8 1.2137270174995872E-6 1.490848470688946E-6 3.7350685179730105E-6 2.993808893841628E-6 9.915097844294653E-7 3.5713234574498197E-6 5.394986024379316E-8 2.4397713337850018E-6 5.766822790237759E-7 1.7932833934859123E-5 1.5231795875008314E-6 1.453127313975956E-6 5.753397223024985E-7 1.7296726725441015E-6 1.474474085852167E-5 5.600104729406412E-6 
0.9415137971844328 1.14883233686548E-6 5.8200233603021945E-6 3.454676267430061E-6 7.114086866703748E-6 3.0328658417074134E-6 4.149518911725907E-6 5.2928029911319E-6 2.0737454009609107E-6 1.3549596242019066E-6 2.9723257862210384E-6 2.8818979126141107E-7 4.322389998338093E-6 4.255754380233699E-8 1.6480598586120497E-6 8.688928141464545E-7 3.7350563539629574E-6 9.9068053315395E-7 7.634367729521787E-7 3.51892988948128E-6 5.92303535067985E-7 2.4169252277745687E-6 7.959376054460435E-6 1.791929414241974E-5 6.016901087385135E-6 1.496159184716458E-6 5.789906364328887E-7 5.429025881222531E-6 1.434537596441944E-5 5.40372870247726E-6 
0.07882488031068347 4.693951189481566E-5 5.503855938165552E-6 3.6997656505868454E-6 9.085045493640864E-6 2.2791081838409922E-5 3.940599374927245E-6 1.5284643671830776E-5 1.6630971747595301E-6 3.2049370821252957E-6 2.954144155929034E-6 3.464886986612561E-6 8.60326313111116E-6 1.0325973793987585E-5 1.23095841122496E-6 1.2127372650921625E-5 4.535524398220149E-6 1.3544884871420299E-5 3.0277910790960218E-6 3.1757067007058843E-6 1.4586592659880921E-6 2.790434678298963E-6 4.423490194688641E-5 7.668424883172766E-5 1.0281842149950716E-5 2.4466427249029155E-6 5.645972026418444E-7 9.411445396154803E-6 2.6543858784123502E-6 6.050573413795878E-6 
0.38482914703932736 4.610832843758994E-5 4.51581709086344E-5 2.316892548474366E-4 1.3215621063099146E-4 2.855794594811267E-4 1.9137476939157672E-6 2.880583169605555E-4 3.641459667806442E-5 5.384036940854134E-5 4.0330433551206805E-5 1.0784841955538983E-4 8.713499936126442E-6 1.9083416234845193E-6 5.873210029360646E-5 1.83566250654243E-4 6.989964942559069E-6 6.74185484362484E-5 3.39192346295399E-5 1.7549760308661422E-4 1.0840945693105992E-4 2.284080133721265E-5 8.961407020791667E-5 0.0010921647641177444 1.4350114881623782E-5 2.465719845270118E-6 3.0763029220385765E-5 1.3856509647150251E-6 1.4051300675113721E-5 4.514036292477932E-5 
0.5824319442600229 4.530763994014728E-4 7.199259046198608E-4 5.204061930899859E-4 3.1022154728024273E-4 5.48619525603289E-4 0.001119150037059487 0.0028594157247525736 7.971415533946167E-4 7.150424169860945E-4 4.174814535419161E-5 0.0013849145559182404 0.001391570418818972 1.595059003604117E-4 6.803843604370418E-4 1.82632931033282E-4 0.0010711424257989649 2.3884861349743094E-5 1.2168975056266223E-4 1.5697069270657272E-4 0.002051645213281994 1.3097536799525813E-5 0.0026429170061075904 7.29279676721878E-4 4.04273838087372E-4 2.685896255801299E-4 3.400752892459218E-5 2.8619305767468895E-5 3.6093557634801807E-6 1.8702468182213048E-4 
0.019488116218888962 1.8296397424473975E-7 5.816205682526032E-6 3.629758745883954E-7 7.0973967810472205E-6 2.8722995587838726E-6 4.1492589738100815E-6 5.375706717920965E-6 2.073291766326846E-6 1.3564898621479185E-6 1.1562407631895698E-5 2.896583140026176E-7 4.296983534102945E-6 7.208007298336697E-8 1.2712960929507805E-6 1.5228887141600196E-6 3.7241016988013928E-6 2.9364403458259694E-6 9.915097844294653E-7 3.571329111728642E-6 2.507140569683887E-8 2.4393809172617184E-6 1.1715896968667802E-5 1.7932833934859123E-5 1.5238271075783902E-6 1.4487440904441706E-6 4.265231856632811E-7 5.746184544295122E-6 1.4719691885340949E-5 5.399100064668169E-6 
0.8382529878231598 7.040524787623424E-5 3.701295638351514E-5 4.077070340796754E-5 3.1503837209016756E-4 9.506511669845147E-5 3.806933828581273E-6 2.0616029125346323E-4 2.0712887255386906E-6 6.40590757320492E-6 4.022691037282386E-5 6.939598438003539E-5 9.317329627740553E-6 1.8064156729563164E-6 7.962967080069031E-6 1.3807298761623309E-5 6.9531256083085835E-6 1.0218691052711138E-5 2.0347537596770686E-5 5.945192617196712E-6 5.190964550403478E-5 2.3319933470106434E-5 3.5425181710409605E-5 7.701798391369387E-4 2.722708420744625E-5 4.222316418689135E-6 1.423014410485797E-5 1.660551808864854E-5 1.1612194310977834E-5 3.9215205092214E-5 
0.06375205753841412 1.0233304044873634E-4 4.5019152495240655E-5 7.058501847846385E-5 3.187997205138239E-4 5.135385463601466E-4 5.487453590544814E-6 2.892106396706169E-4 7.737606241373563E-4 1.6663260607831986E-5 4.0799110501087406E-5 8.48170388558925E-5 7.148909334390722E-5 9.196850531543986E-7 1.3954459553768594E-5 1.8297887894213886E-4 1.0751625299425065E-5 2.24142965443753E-5 1.496327486314223E-4 1.8167913964966086E-4 1.632571803515152E-4 2.32534526942711E-5 6.625623326997468E-5 7.750499094845318E-4 1.555264321424153E-5 1.333139974618899E-6 3.077535019020319E-5 1.6658185002097255E-5 1.36099344681314E-5 1.492825032341806E-4 
0.09672570978503611 1.451282760259608E-4 2.016679023749451E-5 5.042572102636764E-5 3.187766344497728E-4 7.882198491432278E-5 1.045166937056583E-5 6.181175324402792E-5 2.702953355289148E-5 1.1606447770006782E-4 4.032179231062412E-5 1.0361403529152936E-4 9.286736425535813E-6 1.224346104188576E-5 6.685919252334383E-6 3.633188971431937E-5 6.227416880018834E-6 1.2142359130563082E-5 1.9204898960314965E-5 1.0726432074759847E-5 1.0687512361736345E-4 8.150562619587422E-6 8.939949057999221E-5 6.028188421232224E-5 8.105578248260382E-5 1.4323411669163506E-6 7.126299462224975E-7 8.866475582625596E-6 1.1860881604882269E-5 4.0305872979174464E-5 
0.3970995523962329 9.846374799122519E-5 3.8184930758335956E-5 1.0101804064704213E-5 3.290343509629704E-4 2.729659920692869E-4 5.414462293715043E-5 2.0044004235100863E-4 2.5708534403977876E-5 7.195127010726853E-5 4.051367902471528E-5 3.9104658795765896E-5 2.8375034559989905E-5 1.7556483527817676E-6 1.33361537889713E-5 1.870894949890639E-4 5.784290300527391E-6 1.0264747918532437E-5 2.539536535535555E-4 1.6280031124078288E-4 4.686105957124671E-5 6.804325974233664E-6 1.0737217448062238E-5 7.702500787809499E-4 2.9626468159704483E-4 2.77148851832403E-6 3.195918075148431E-5 1.3993605707115679E-5 1.1544096007983498E-5 1.349245918935214E-4 
0.5939939391932985 4.630133064231001E-5 3.707569523915471E-5 4.2010072533934594E-5 3.180705645928271E-4 8.406676834909964E-5 2.3500597275063014E-5 6.180613342589789E-5 2.750715649794837E-5 2.522973827894244E-5 3.997007165562852E-5 1.0617649796460512E-4 9.149610268749395E-6 1.1975719238129686E-5 6.787397556157187E-6 4.358069504085703E-5 6.991980150685111E-6 1.3737477207525063E-5 1.5880617861395625E-4 8.25392486851801E-6 5.591119656263526E-5 2.330093381994977E-5 8.875650795019874E-5 1.4835268767764167E-4 8.162973558572941E-5 1.3408907187984024E-6 1.3661773899439184E-5 1.6917342486943022E-5 1.2300494530304735E-5 3.993899844608575E-5 
0.04319054746392359 9.06460463862493E-5 2.5111090354487737E-5 3.500110955758944E-5 3.192810006674445E-4 5.308427880311124E-4 0.0013795986350030051 5.7625725391970034E-5 7.982591628398763E-4 7.257046488735055E-4 4.1764986241388865E-5 1.6019398709759592E-4 3.7506215527014316E-5 1.2039784816089894E-5 6.208289811079736E-4 1.826485046848756E-4 1.1183482837667236E-5 7.659447168769255E-5 1.5386314820146774E-4 1.591545173993056E-4 0.001969774494299115 2.235142613568325E-5 8.516562965852129E-5 7.536576321741907E-4 6.66760007233564E-5 1.5475874028193011E-6 3.3747634756646734E-5 1.4124457536120279E-5 4.212785518961419E-4 1.2340791444732493E-4 
0.05586962935692824 6.151887980800477E-5 3.791466868561081E-5 4.0103050977417415E-5 3.1289235128145623E-6 6.772350978710687E-5 4.3353564853438704E-6 5.3163152032625366E-5 2.7816849500049304E-5 1.3383147316839607E-4 5.953394434598046E-6 1.0570078036541701E-4 1.1824565377027481E-5 1.0008479634663464E-5 1.4012966403924872E-5 1.901327045915242E-4 6.510399936114067E-6 1.1874089111363594E-5 1.954624028973853E-5 4.623278127906978E-6 4.247827005979463E-5 9.092582952976348E-6 8.770301407694104E-5 1.6294065229954975E-4 2.726036662458099E-5 1.4044975975803443E-6 1.643164224638123E-5 9.128476945380586E-6 1.4126657806767261E-5 4.0349800003837674E-5 
